time,变频器电网侧有功功率,外界温度,风向,风速
2018-01-05 09:25:00,0.3785528,0.2785714,0.5369445,0.1585631
2018-01-05 09:25:30,0.4365528,0.2785714,0.5338889,0.1630744
2018-01-05 09:26:00,0.4024715,0.2771429,0.5277778,0.1527987
2018-01-05 09:26:30,0.3785691,0.2771429,0.5238889,0.1562239
2018-01-05 09:27:00,0.3810407,0.2785714,0.5219444,0.1441938
2018-01-05 09:27:30,0.4012195,0.2785714,0.5250926,0.1578112
2018-01-05 09:28:00,0.5493008,0.2771429,0.5250000,0.1763576
2018-01-05 09:28:30,0.5207154,0.2785714,0.5194444,0.1684211
2018-01-05 09:29:00,0.5125041,0.2785714,0.5224998,0.1629073
2018-01-05 09:29:30,0.4794959,0.2785714,0.5278704,0.1629908
2018-01-05 09:30:00,0.4728130,0.2771429,0.5238889,0.1610693
2018-01-05 09:30:30,0.4333008,0.2785714,0.5201852,0.1521303
2018-01-05 09:31:00,0.4017561,0.2785714,0.5178703,0.1522139
2018-01-05 09:31:30,0.4158211,0.2785714,0.5178703,0.1487051
2018-01-05 09:32:00,0.4567642,0.2785714,0.5257405,0.1776942
2018-01-05 09:32:30,0.4533821,0.2785714,0.5345370,0.1582289
2018-01-05 09:33:00,0.4509106,0.2785714,0.5286111,0.1723475
2018-01-05 09:33:30,0.4942602,0.2785714,0.5208333,0.1602339
2018-01-05 09:34:00,0.4848618,0.2785714,0.5187963,0.1673350
2018-01-05 09:34:30,0.5060488,0.2785714,0.5236111,0.1685046
2018-01-05 09:35:00,0.4947480,0.2785714,0.5271297,0.1717627
2018-01-05 09:35:30,0.5187154,0.2785714,0.5293519,0.1599833
2018-01-05 09:36:00,0.5314634,0.2785714,0.5264815,0.1768588
2018-01-05 09:36:30,0.6077724,0.2785714,0.5345371,0.1873016
2018-01-05 09:37:00,0.6306504,0.2785714,0.5329630,0.1851295
2018-01-05 09:37:30,0.5944065,0.2785714,0.5285184,0.1826232
2018-01-05 09:38:00,0.5294472,0.2785714,0.5188889,0.1657477
2018-01-05 09:38:30,0.4828455,0.2785714,0.5140742,0.1646617
2018-01-05 09:39:00,0.5220976,0.2785714,0.5130556,0.1604845
2018-01-05 09:39:30,0.5320163,0.2785714,0.5162037,0.1824561
2018-01-05 09:40:00,0.4181789,0.2785714,0.5154629,0.1493734
2018-01-05 09:40:30,0.3300813,0.2785714,0.5077778,0.1340017
2018-01-05 09:41:00,0.3587317,0.2785714,0.5038889,0.1521303
2018-01-05 09:41:30,0.3384228,0.2785714,0.5015741,0.1473684
2018-01-05 09:42:00,0.3206992,0.2785714,0.5039811,0.1409357
2018-01-05 09:42:30,0.3078862,0.2785714,0.5162037,0.1398496
2018-01-05 09:43:00,0.3657073,0.2785714,0.5128704,0.1596491
2018-01-05 09:43:30,0.4129431,0.2785714,0.5060185,0.1566416
2018-01-05 09:44:00,0.4033496,0.2785714,0.5050000,0.1577277
2018-01-05 09:44:30,0.3535935,0.2785714,0.5038889,0.1463659
2018-01-05 09:45:00,0.3239187,0.2785714,0.5084259,0.1562239
2018-01-05 09:45:30,0.3707154,0.2785714,0.5066667,0.1569758
2018-01-05 09:46:00,0.4092846,0.2785714,0.5097222,0.1614035
2018-01-05 09:46:30,0.3758374,0.2785714,0.5013890,0.1489557
2018-01-05 09:47:00,0.3365854,0.2785714,0.4874074,0.1420217
2018-01-05 09:47:30,0.3472358,0.2785714,0.5010187,0.1508772
2018-01-05 09:48:00,0.3765203,0.2785714,0.5113888,0.1572264
2018-01-05 09:48:30,0.4093171,0.2800000,0.5166666,0.1619048
2018-01-05 09:49:00,0.3933496,0.2785714,0.5180557,0.1558062
2018-01-05 09:49:30,0.4015610,0.2800000,0.5090741,0.1558897
2018-01-05 09:50:00,0.3913659,0.2800000,0.5066667,0.1536341
2018-01-05 09:50:30,0.3561301,0.2800000,0.5127778,0.1438596
2018-01-05 09:51:00,0.2079350,0.2800000,0.5076843,0.1151211
2018-01-05 09:51:30,0.2159837,0.2800000,0.5032407,0.1419382
2018-01-05 09:52:00,0.2342439,0.2800000,0.5044443,0.1394319
2018-01-05 09:52:30,0.1595935,0.2800000,0.5089819,0.1046784
2018-01-05 09:53:00,0.0952195,0.2800000,0.4852773,0.0940685
2018-01-05 09:53:30,0.0830081,0.2800000,0.4848147,0.0925647
2018-01-05 09:54:00,0.0841301,0.2800000,0.4935185,0.1050961
2018-01-05 09:54:30,0.0820325,0.2800000,0.4859257,0.1043442
2018-01-05 09:55:00,0.0932195,0.2800000,0.4878700,0.1054302
2018-01-05 09:55:30,0.0865854,0.2800000,0.5023151,0.0988304
2018-01-05 09:56:00,0.0564715,0.2800000,0.4781475,0.0902256
2018-01-05 09:56:30,0.0550894,0.2800000,0.4770371,0.0911445
2018-01-05 09:57:00,0.0651707,0.2800000,0.4755555,0.0926483
2018-01-05 09:57:30,0.0602927,0.2800000,0.4807407,0.0956558
2018-01-05 09:58:00,0.0745366,0.2800000,0.4890741,0.1009190
2018-01-05 09:58:30,0.0886016,0.2800000,0.4833335,0.0978279
2018-01-05 09:59:00,0.0895935,0.2800000,0.4791667,0.1073517
2018-01-05 09:59:30,0.0861951,0.2800000,0.4875927,0.1067669
2018-01-05 10:00:00,0.0680000,0.2800000,0.4812958,0.0895572
2018-01-05 10:00:30,0.0755285,0.2800000,0.4632403,0.0927318
2018-01-05 10:01:00,0.0734959,0.2800000,0.4517593,0.0974102
2018-01-05 10:01:30,0.0781626,0.2800000,0.4555556,0.1022556
2018-01-05 10:02:00,0.0836098,0.2800000,0.4567592,0.1016708
2018-01-05 10:02:30,0.0673496,0.2800000,0.4591667,0.0945698
2018-01-05 10:03:00,0.0425691,0.2800000,0.4574077,0.0810359
2018-01-05 10:03:30,0.0688130,0.2800000,0.4473148,0.0937343
2018-01-05 10:04:00,0.0807154,0.2800000,0.4528704,0.1014202
2018-01-05 10:04:30,0.0874959,0.2800000,0.4633333,0.1040936
2018-01-05 10:05:00,0.0681951,0.2800000,0.4540735,0.0958229
2018-01-05 10:05:30,0.0706179,0.2800000,0.4421295,0.0921470
2018-01-05 10:06:00,0.0637886,0.2800000,0.4431482,0.0923977
2018-01-05 10:06:30,0.0522114,0.2800000,0.4428702,0.0863826
2018-01-05 10:07:00,0.0478049,0.2800000,0.4389811,0.0813701
2018-01-05 10:07:30,0.0434309,0.2800000,0.4250000,0.0833751
2018-01-05 10:08:00,0.0632195,0.2800000,0.4297222,0.0900585
2018-01-05 10:08:30,0.0598537,0.2800000,0.4351853,0.0960735
2018-01-05 10:09:00,0.0540976,0.2800000,0.4356482,0.0953216
2018-01-05 10:09:30,0.0593171,0.2800000,0.4325000,0.0921470
2018-01-05 10:10:00,0.0604065,0.2800000,0.4332407,0.0854637
2018-01-05 10:10:30,0.0601463,0.2800000,0.4390736,0.0958229
2018-01-05 10:11:00,0.0653821,0.2800000,0.4507407,0.0951546
2018-01-05 10:11:30,0.0572358,0.2800000,0.4481482,0.0913116
2018-01-05 10:12:00,0.0614797,0.2800000,0.4439815,0.0974102
2018-01-05 10:12:30,0.0553496,0.2800000,0.4502780,0.0914787
2018-01-05 10:13:00,0.0568943,0.2800000,0.4530556,0.0903926
2018-01-05 10:13:30,0.0537073,0.2800000,0.4617594,0.0878028
2018-01-05 10:14:00,0.0494309,0.2800000,0.4513890,0.0864662
2018-01-05 10:14:30,0.0431382,0.2800000,0.4587965,0.0873851
2018-01-05 10:15:00,0.0464065,0.2814286,0.4520371,0.0905597
2018-01-05 10:15:30,0.0485203,0.2800000,0.4440746,0.0877193
2018-01-05 10:16:00,0.0690894,0.2800000,0.4462970,0.0935673
2018-01-05 10:16:30,0.0566992,0.2800000,0.4732471,0.0976608
2018-01-05 10:17:00,0.0530894,0.2814286,0.4729647,0.0907268
2018-01-05 10:17:30,0.0498049,0.2800000,0.4434254,0.0911445
2018-01-05 10:18:00,0.0611870,0.2814286,0.4308335,0.0953216
2018-01-05 10:18:30,0.0624065,0.2814286,0.4218519,0.0895572
2018-01-05 10:19:00,0.0595447,0.2814286,0.4328705,0.0955723
2018-01-05 10:19:30,0.0500813,0.2800000,0.4435187,0.0810359
2018-01-05 10:20:00,0.0530894,0.2814286,0.4433333,0.0881370
2018-01-05 10:20:30,0.0566829,0.2814286,0.4489822,0.0966583
2018-01-05 10:21:00,0.0503252,0.2814286,0.4532408,0.0886383
2018-01-05 10:21:30,0.0428293,0.2814286,0.4424074,0.0828739
2018-01-05 10:22:00,0.0472195,0.2814286,0.4438879,0.0930660
2018-01-05 10:22:30,0.0468780,0.2814286,0.4534259,0.0808688
2018-01-05 10:23:00,0.0567642,0.2814286,0.4631482,0.0851295
2018-01-05 10:23:30,0.0446992,0.2814286,0.4698146,0.0828739
2018-01-05 10:24:00,0.0406016,0.2814286,0.4804630,0.0896408
2018-01-05 10:24:30,0.0536911,0.2814286,0.4735183,0.0907268
2018-01-05 10:25:00,0.0430081,0.2814286,0.4669443,0.0876358
2018-01-05 10:25:30,0.0399837,0.2814286,0.4604626,0.0871345
2018-01-05 10:26:00,0.0497724,0.2814286,0.4588869,0.0883876
2018-01-05 10:26:30,0.0673984,0.2814286,0.4662963,0.0923977
2018-01-05 10:27:00,0.0690081,0.2814286,0.4689815,0.0988304
2018-01-05 10:27:30,0.0687967,0.2814286,0.4734261,0.0935673
2018-01-05 10:28:00,0.0597561,0.2814286,0.4548150,0.0941520
2018-01-05 10:28:30,0.0566992,0.2814286,0.4506481,0.0879699
2018-01-05 10:29:00,0.0553333,0.2814286,0.4512037,0.0932331
2018-01-05 10:29:30,0.0569268,0.2814286,0.4525000,0.0940685
2018-01-05 10:30:00,0.0499350,0.2814286,0.4525919,0.0886383
2018-01-05 10:30:30,0.0511220,0.2814286,0.4571297,0.0909774
2018-01-05 10:31:00,0.0581951,0.2814286,0.4568520,0.0979950
2018-01-05 10:31:30,0.0533333,0.2814286,0.4488889,0.0838764
2018-01-05 10:32:00,0.0591057,0.2814286,0.4467595,0.0920635
2018-01-05 10:32:30,0.0493171,0.2814286,0.4333333,0.0827068
2018-01-05 10:33:00,0.0603415,0.2814286,0.4275926,0.0911445
2018-01-05 10:33:30,0.0603089,0.2814286,0.4211456,0.0854637
2018-01-05 10:34:00,0.0504228,0.2814286,0.4090741,0.0890560
2018-01-05 10:34:30,0.0475447,0.2814286,0.4091665,0.0924812
2018-01-05 10:35:00,0.0492520,0.2814286,0.4153704,0.0951546
2018-01-05 10:35:30,0.0424553,0.2814286,0.4088889,0.0823726
2018-01-05 10:36:00,0.0530081,0.2814286,0.4128703,0.0939014
2018-01-05 10:36:30,0.0509106,0.2814286,0.4037959,0.0875522
2018-01-05 10:37:00,0.0380325,0.2814286,0.3920373,0.0730994
2018-01-05 10:37:30,0.0329268,0.2814286,0.4038889,0.0740184
2018-01-05 10:38:00,0.0385203,0.2814286,0.3991667,0.0824561
2018-01-05 10:38:30,0.0382439,0.2814286,0.3914819,0.0779449
2018-01-05 10:39:00,0.0220163,0.2814286,0.3643516,0.0599833
2018-01-05 10:39:30,0.0195935,0.2814286,0.3778735,0.0592314
2018-01-05 10:40:00,0.0258211,0.2814286,0.3836111,0.0670844
2018-01-05 10:40:30,0.0309919,0.2814286,0.3759262,0.0734336
2018-01-05 10:41:00,0.0331707,0.2814286,0.3600000,0.0761905
2018-01-05 10:41:30,0.0333659,0.2814286,0.3584261,0.0767753
2018-01-05 10:42:00,0.0323415,0.2828571,0.3481491,0.0822055
2018-01-05 10:42:30,0.0412195,0.2814286,0.3403703,0.0880535
2018-01-05 10:43:00,0.0400325,0.2828571,0.3432412,0.0885547
2018-01-05 10:43:30,0.0249106,0.2814286,0.3562044,0.0783626
2018-01-05 10:44:00,0.0197236,0.2828571,0.3474066,0.0614871
2018-01-05 10:44:30,0.0205366,0.2814286,0.3566695,0.0722640
2018-01-05 10:45:00,0.0154146,0.2828571,0.3699070,0.0673350
2018-01-05 10:45:30,0.0382439,0.2828571,0.3800926,0.0776942
2018-01-05 10:46:00,0.0464065,0.2828571,0.3719447,0.0873851
2018-01-05 10:46:30,0.0352195,0.2828571,0.3616667,0.0858814
2018-01-05 10:47:00,0.0204878,0.2828571,0.3673148,0.0710944
2018-01-05 10:47:30,0.0368293,0.2828571,0.3746277,0.0787803
2018-01-05 10:48:00,0.0235447,0.2828571,0.3854630,0.0745196
2018-01-05 10:48:30,0.0188943,0.2828571,0.3769444,0.0664996
2018-01-05 10:49:00,0.0145854,0.2828571,0.3740740,0.0678363
2018-01-05 10:49:30,0.0203415,0.2842857,0.3925012,0.0793651
2018-01-05 10:50:00,0.0202114,0.2828571,0.3977777,0.0685046
2018-01-05 10:50:30,0.0134797,0.2828571,0.4011111,0.0695906
2018-01-05 10:51:00,0.0081951,0.2828571,0.4248162,0.0803676
2018-01-05 10:51:30,0.0103252,0.2842857,0.4451851,0.0723475
2018-01-05 10:52:00,0.0140813,0.2828571,0.4439885,0.0653300
2018-01-05 10:52:30,0.0177236,0.2842857,0.3883321,0.0619883
2018-01-05 10:53:00,0.0171870,0.2828571,0.3752777,0.0631579
2018-01-05 10:53:30,0.0186829,0.2842857,0.3557485,0.0612364
2018-01-05 10:54:00,0.0272033,0.2828571,0.3282406,0.0633250
2018-01-05 10:54:30,0.0275772,0.2842857,0.3308324,0.0785297
2018-01-05 10:55:00,0.0349756,0.2828571,0.3537964,0.0809524
2018-01-05 10:55:30,0.0359512,0.2842857,0.3579631,0.0747703
2018-01-05 10:56:00,0.0348780,0.2842857,0.3580557,0.0789474
2018-01-05 10:56:30,0.0311870,0.2842857,0.3657409,0.0731830
2018-01-05 10:57:00,0.0466504,0.2842857,0.3533333,0.0785297
2018-01-05 10:57:30,0.0357886,0.2842857,0.3677782,0.0826232
2018-01-05 10:58:00,0.0335772,0.2842857,0.3778715,0.0791145
2018-01-05 10:58:30,0.0188943,0.2842857,0.3783333,0.0658312
2018-01-05 10:59:00,0.0194472,0.2842857,0.3665734,0.0685046
2018-01-05 10:59:30,0.0117398,0.2842857,0.3827771,0.0685046
2018-01-05 11:00:00,0.0026667,0.2842857,0.4121299,0.0634921
2018-01-05 11:00:30,0.0110081,0.2842857,0.4289814,0.0705096
2018-01-05 11:01:00,0.0160000,0.2842857,0.4241684,0.0704261
2018-01-05 11:01:30,0.0166829,0.2842857,0.3833275,0.0712615
2018-01-05 11:02:00,0.0073496,0.2842857,0.3611111,0.0630744
2018-01-05 11:02:30,0.0109106,0.2842857,0.3697222,0.0631579
2018-01-05 11:03:00,0.0110244,0.2842857,0.3875007,0.0588972
2018-01-05 11:03:30,0.0128293,0.2842857,0.3986108,0.0780284
2018-01-05 11:04:00,0.0151057,0.2842857,0.3841663,0.0625731
2018-01-05 11:04:30,0.0246504,0.2842857,0.3949073,0.0729323
2018-01-05 11:05:00,0.0289919,0.2842857,0.4075923,0.0763576
2018-01-05 11:05:30,0.0272683,0.2842857,0.4133333,0.0771930
2018-01-05 11:06:00,0.0239837,0.2842857,0.4130563,0.0790309
2018-01-05 11:06:30,0.0272358,0.2842857,0.3904629,0.0731830
2018-01-05 11:07:00,0.0292033,0.2842857,0.3853704,0.0695071
2018-01-05 11:07:30,0.0259837,0.2842857,0.3789814,0.0772765
2018-01-05 11:08:00,0.0231382,0.2842857,0.3775926,0.0837928
2018-01-05 11:08:30,0.0159837,0.2842857,0.3817593,0.0771094
2018-01-05 11:09:00,0.0138049,0.2842857,0.3825924,0.0608187
2018-01-05 11:09:30,0.0193984,0.2842857,0.3927771,0.0729323
2018-01-05 11:10:00,0.0107317,0.2842857,0.4034259,0.0706767
2018-01-05 11:10:30,0.0148293,0.2842857,0.4068512,0.0742690
2018-01-05 11:11:00,0.0267480,0.2857143,0.4180557,0.0805347
2018-01-05 11:11:30,0.0327480,0.2842857,0.4033337,0.0826232
2018-01-05 11:12:00,0.0330732,0.2857143,0.3876851,0.0830409
2018-01-05 11:12:30,0.0357561,0.2842857,0.3799998,0.0902256
2018-01-05 11:13:00,0.0301463,0.2857143,0.3775015,0.0813701
2018-01-05 11:13:30,0.0296423,0.2842857,0.3559256,0.0730159
2018-01-05 11:14:00,0.0272195,0.2857143,0.3451851,0.0702590
2018-01-05 11:14:30,0.0162927,0.2842857,0.3518518,0.0618212
2018-01-05 11:15:00,0.0112520,0.2857143,0.3630556,0.0559733
2018-01-05 11:15:30,0.0173008,0.2857143,0.3675926,0.0749373
2018-01-05 11:16:00,0.0173984,0.2842857,0.3586105,0.0717627
2018-01-05 11:16:30,0.0175122,0.2857143,0.3500932,0.0706767
2018-01-05 11:17:00,0.0229268,0.2857143,0.3448149,0.0705096
2018-01-05 11:17:30,0.0266341,0.2857143,0.3587963,0.0781955
2018-01-05 11:18:00,0.0236423,0.2842857,0.3763903,0.0728488
2018-01-05 11:18:30,0.0507642,0.2857143,0.3810183,0.0872180
2018-01-05 11:19:00,0.0669593,0.2857143,0.3721296,0.1009190
2018-01-05 11:19:30,0.0440976,0.2857143,0.3777780,0.0898079
2018-01-05 11:20:00,0.0223089,0.2857143,0.3653724,0.0647452
2018-01-05 11:20:30,0.0386992,0.2857143,0.3574074,0.0796157
2018-01-05 11:21:00,0.0530732,0.2857143,0.3581481,0.0923977
2018-01-05 11:21:30,0.0518699,0.2857143,0.3519445,0.0908939
2018-01-05 11:22:00,0.0471870,0.2857143,0.3383343,0.0892231
2018-01-05 11:22:30,0.0327967,0.2857143,0.3376834,0.0803676
2018-01-05 11:23:00,0.0253496,0.2857143,0.3598150,0.0752715
2018-01-05 11:23:30,0.0236098,0.2857143,0.3655545,0.0706767
2018-01-05 11:24:00,0.0198537,0.2857143,0.3670363,0.0712615
2018-01-05 11:24:30,0.0219837,0.2857143,0.3675000,0.0772765
2018-01-05 11:25:00,0.0250244,0.2857143,0.3695370,0.0771930
2018-01-05 11:25:30,0.0266829,0.2857143,0.3809258,0.0786132
2018-01-05 11:26:00,0.0288455,0.2857143,0.3732434,0.0795322
2018-01-05 11:26:30,0.0265203,0.2857143,0.3364796,0.0767753
2018-01-05 11:27:00,0.0411707,0.2857143,0.3516668,0.0851295
2018-01-05 11:27:30,0.0342114,0.2857143,0.3637965,0.0752715
2018-01-05 11:28:00,0.0279512,0.2857143,0.3368503,0.0740184
2018-01-05 11:28:30,0.0327967,0.2857143,0.3245371,0.0756892
2018-01-05 11:29:00,0.0269919,0.2857143,0.3237963,0.0722640
2018-01-05 11:29:30,0.0133821,0.2857143,0.3538096,0.0655806
2018-01-05 11:30:00,0.0105691,0.2857143,0.3672218,0.0579783
2018-01-05 11:30:30,0.0150894,0.2857143,0.3587961,0.0644946
2018-01-05 11:31:00,0.0289431,0.2857143,0.3812044,0.0842941
2018-01-05 11:31:30,0.0226992,0.2857143,0.3759251,0.0741855
2018-01-05 11:32:00,0.0076748,0.2864286,0.3922234,0.0766917
2018-01-05 11:32:30,0.0077398,0.2857143,0.4158367,0.0658312
2018-01-05 11:33:00,0.0248130,0.2857143,0.3606413,0.0762740
2018-01-05 11:33:30,0.0253333,0.2857143,0.3410184,0.0802005
2018-01-05 11:34:00,0.0293984,0.2857143,0.3521296,0.0806182
2018-01-05 11:34:30,0.0212683,0.2871429,0.3665747,0.0671679
2018-01-05 11:35:00,0.0254959,0.2857143,0.3635183,0.0705931
2018-01-05 11:35:30,0.0213496,0.2857143,0.3699078,0.0741855
2018-01-05 11:36:00,0.0173008,0.2871429,0.3735184,0.0658312
2018-01-05 11:36:30,0.0073008,0.2857143,0.3711110,0.0598162
2018-01-05 11:37:00,0.0128130,0.2871429,0.3685174,0.0673350
2018-01-05 11:37:30,0.0225041,0.2857143,0.3798144,0.0847118
2018-01-05 11:38:00,0.0205528,0.2871429,0.3929630,0.0720969
2018-01-05 11:38:30,0.0169756,0.2857143,0.3812043,0.0656642
2018-01-05 11:39:00,0.0302114,0.2871429,0.3373092,0.0739348
2018-01-05 11:39:30,0.0348455,0.2857143,0.3366665,0.0828739
2018-01-05 11:40:00,0.0313821,0.2871429,0.3587046,0.0793651
2018-01-05 11:40:30,0.0270732,0.2871429,0.3807417,0.0893901
2018-01-05 11:41:00,0.0231220,0.2857143,0.3820370,0.0781955
2018-01-05 11:41:30,0.0232033,0.2871429,0.3779626,0.0797828
2018-01-05 11:42:00,0.0229431,0.2871429,0.3936117,0.0817878
2018-01-05 11:42:30,0.0174797,0.2871429,0.3642632,0.0745196
2018-01-05 11:43:00,0.0173008,0.2871429,0.3492593,0.0710109
2018-01-05 11:43:30,0.0306016,0.2871429,0.3358333,0.0785297
2018-01-05 11:44:00,0.0365854,0.2871429,0.3437032,0.0794486
2018-01-05 11:44:30,0.0380976,0.2871429,0.3428704,0.0875522
2018-01-05 11:45:00,0.0327967,0.2885714,0.3521308,0.0827068
2018-01-05 11:45:30,0.0202276,0.2871429,0.3612037,0.0730994
2018-01-05 11:46:00,0.0118049,0.2871429,0.3726865,0.0616541
2018-01-05 11:46:30,0.0132033,0.2871429,0.3734259,0.0717627
2018-01-05 11:47:00,0.0147642,0.2871429,0.3714815,0.0757728
2018-01-05 11:47:30,0.0166504,0.2885714,0.3808334,0.0683375
2018-01-05 11:48:00,0.0258211,0.2871429,0.3789814,0.0759398
2018-01-05 11:48:30,0.0308130,0.2885714,0.3830551,0.0913116
2018-01-05 11:49:00,0.0212033,0.2871429,0.4053667,0.0806182
2018-01-05 11:49:30,0.0052195,0.2885714,0.4299075,0.0663325
2018-01-05 11:50:00,0.0039675,0.2885714,0.4090737,0.0561404
2018-01-05 11:50:30,0.0187154,0.2871429,0.3837022,0.0777778
2018-01-05 11:51:00,0.0227967,0.2885714,0.3627774,0.0726817
2018-01-05 11:51:30,0.0221951,0.2871429,0.3512036,0.0730159
2018-01-05 11:52:00,0.0175772,0.2885714,0.3491667,0.0636591
2018-01-05 11:52:30,0.0180325,0.2871429,0.3534187,0.0534670
2018-01-05 11:53:00,0.0283415,0.2871429,0.3569443,0.0568922
2018-01-05 11:53:30,0.0300163,0.2885714,0.3694444,0.0789474
2018-01-05 11:54:00,0.0262602,0.2871429,0.3958323,0.0792815
2018-01-05 11:54:30,0.0243252,0.2885714,0.4154631,0.0750209
2018-01-05 11:55:00,0.0206341,0.2885714,0.4097222,0.0681704
2018-01-05 11:55:30,0.0238862,0.2885714,0.4049073,0.0652464
2018-01-05 11:56:00,0.0197398,0.2885714,0.3866670,0.0710944
2018-01-05 11:56:30,0.0163740,0.2885714,0.3559311,0.0638262
2018-01-05 11:57:00,0.0184228,0.2885714,0.3436115,0.0663325
2018-01-05 11:57:30,0.0304228,0.2885714,0.3576870,0.0692565
2018-01-05 11:58:00,0.0361138,0.2885714,0.3608329,0.0809524
2018-01-05 11:58:30,0.0252846,0.2885714,0.3600939,0.0639098
2018-01-05 11:59:00,0.0202602,0.2885714,0.3450038,0.0562239
2018-01-05 11:59:30,0.0323415,0.2885714,0.3423122,0.0651629
2018-01-05 12:00:00,0.0238699,0.2885714,0.3725912,0.0746032
2018-01-05 12:00:30,0.0220650,0.2885714,0.3636111,0.0720134
2018-01-05 12:01:00,0.0282927,0.2885714,0.3630555,0.0788638
2018-01-05 12:01:30,0.0355447,0.2885714,0.3741677,0.0881370
2018-01-05 12:02:00,0.0374959,0.2885714,0.3714815,0.0810359
2018-01-05 12:02:30,0.0296260,0.2885714,0.3720370,0.0781955
2018-01-05 12:03:00,0.0247154,0.2885714,0.3665754,0.0725146
2018-01-05 12:03:30,0.0205854,0.2885714,0.3391688,0.0632414
2018-01-05 12:04:00,0.0210081,0.2885714,0.3385189,0.0603175
2018-01-05 12:04:30,0.0174797,0.2885714,0.3618494,0.0664160
2018-01-05 12:05:00,0.0081463,0.2885714,0.3831466,0.0485380
2018-01-05 12:05:30,0.0285691,0.2885714,0.3763886,0.0726817
2018-01-05 12:06:00,0.0347317,0.2885714,0.3734256,0.0801170
2018-01-05 12:06:30,0.0299512,0.2885714,0.3757407,0.0731830
2018-01-05 12:07:00,0.0346504,0.2885714,0.3702780,0.0755221
2018-01-05 12:07:30,0.0388780,0.2885714,0.3603700,0.0745196
2018-01-05 12:08:00,0.0398699,0.2885714,0.3793525,0.0713450
2018-01-05 12:08:30,0.0474472,0.2885714,0.3847197,0.0913116
2018-01-05 12:09:00,0.0386504,0.2885714,0.4100001,0.0864662
2018-01-05 12:09:30,0.0263740,0.2885714,0.4176852,0.0783626
2018-01-05 12:10:00,0.0246504,0.2885714,0.4056477,0.0737678
2018-01-05 12:10:30,0.0310407,0.2885714,0.3922220,0.0802840
2018-01-05 12:11:00,0.0357398,0.2885714,0.3931482,0.0815372
2018-01-05 12:11:30,0.0394959,0.2885714,0.3887038,0.0827068
2018-01-05 12:12:00,0.0263740,0.2885714,0.3977772,0.0774436
2018-01-05 12:12:30,0.0170244,0.2900000,0.4235198,0.0697577
2018-01-05 12:13:00,0.0182439,0.2885714,0.4250934,0.0730994
2018-01-05 12:13:30,0.0132033,0.2885714,0.4159263,0.0698413
2018-01-05 12:14:00,0.0060000,0.2900000,0.3964813,0.0597327
2018-01-05 12:14:30,0.0124553,0.2885714,0.3852908,0.0637427
2018-01-05 12:15:00,0.0127480,0.2900000,0.3468516,0.0628237
2018-01-05 12:15:30,0.0190244,0.2885714,0.3803699,0.0765246
2018-01-05 12:16:00,0.0295122,0.2900000,0.4050000,0.0738513
2018-01-05 12:16:30,0.0343089,0.2900000,0.3973148,0.0781119
2018-01-05 12:17:00,0.0339350,0.2885714,0.3950931,0.0852966
2018-01-05 12:17:30,0.0326992,0.2900000,0.3797223,0.0817878
2018-01-05 12:18:00,0.0341951,0.2892857,0.3811102,0.0788638
2018-01-05 12:18:30,0.0250894,0.2900000,0.3876877,0.0749373
2018-01-05 12:19:00,0.0209106,0.2900000,0.3591726,0.0717627
2018-01-05 12:19:30,0.0221463,0.2885714,0.3364814,0.0626566
2018-01-05 12:20:00,0.0202439,0.2900000,0.3422215,0.0670844
2018-01-05 12:20:30,0.0227642,0.2900000,0.3734287,0.0606516
2018-01-05 12:21:00,0.0254797,0.2900000,0.3757409,0.0731830
2018-01-05 12:21:30,0.0280488,0.2900000,0.3820370,0.0772765
2018-01-05 12:22:00,0.0347805,0.2900000,0.3835185,0.0801170
2018-01-05 12:22:30,0.0490244,0.2900000,0.3703360,0.0821220
2018-01-05 12:23:00,0.0378537,0.2900000,0.3824075,0.0772765
2018-01-05 12:23:30,0.0452846,0.2900000,0.3893520,0.0812865
2018-01-05 12:24:00,0.0548455,0.2900000,0.3935185,0.0849624
2018-01-05 12:24:30,0.0623089,0.2900000,0.3970368,0.0932331
2018-01-05 12:25:00,0.0742114,0.2900000,0.3973146,0.0973266
2018-01-05 12:25:30,0.0824390,0.2900000,0.3940741,0.1147034
2018-01-05 12:26:00,0.0852846,0.2900000,0.3972221,0.1111947
2018-01-05 12:26:30,0.0775610,0.2900000,0.4019444,0.0982456
2018-01-05 12:27:00,0.0773333,0.2900000,0.3982405,0.0990810
2018-01-05 12:27:30,0.0738862,0.2900000,0.4120372,0.1014202
2018-01-05 12:28:00,0.0602927,0.2900000,0.4164817,0.0956558
2018-01-05 12:28:30,0.0475447,0.2900000,0.3987037,0.0877193
2018-01-05 12:29:00,0.0455285,0.2900000,0.3935185,0.0859649
2018-01-05 12:29:30,0.0521951,0.2900000,0.3881483,0.0871345
2018-01-05 12:30:00,0.0656260,0.2900000,0.3858331,0.0915622
2018-01-05 12:30:30,0.0672195,0.2900000,0.3794444,0.0964912
2018-01-05 12:31:00,0.0762602,0.2900000,0.3851853,0.1066834
2018-01-05 12:31:30,0.0901789,0.2900000,0.3967580,0.1173768
2018-01-05 12:32:00,0.0595285,0.2900000,0.4361128,0.1101086
2018-01-05 12:32:30,0.0478862,0.2900000,0.4400931,0.0818713
2018-01-05 12:33:00,0.0567317,0.2900000,0.4065718,0.0879699
